CustomerID,total_spend,num_invoices,num_unique_items,recency_days,country,saw_discount,purchased_again
15389.0,500.0,1,1,171,United Kingdom,1,0
15392.0,1515.73,5,74,4,United Kingdom,0,1
15393.0,231.86,2,10,15,United Kingdom,1,1
15394.0,2183.54,4,54,9,United Kingdom,0,1
15395.0,107.45,1,7,325,United Kingdom,1,0
15396.0,288.18,1,14,112,United Kingdom,1,0
15397.0,94.0,1,6,289,United Kingdom,1,0
15398.0,1339.63,3,60,15,United Kingdom,1,1
15399.0,815.77,3,45,0,United Kingdom,1,1
15400.0,666.7,6,10,91,United Kingdom,0,0
15402.0,626.77,2,35,148,United Kingdom,1,0
15405.0,349.1,1,8,188,United Kingdom,1,0
15406.0,426.61,4,51,17,United Kingdom,0,1
15407.0,1056.44,4,142,33,United Kingdom,0,1
15408.0,267.18,1,34,263,United Kingdom,1,0
15410.0,3450.84,8,48,83,United Kingdom,0,0
15411.0,1346.38,5,86,25,United Kingdom,0,1
15412.0,190.53,1,10,170,United Kingdom,1,0
15414.0,774.9000000000001,3,37,9,United Kingdom,1,1
15415.0,572.8100000000001,1,46,312,United Kingdom,1,0
15416.0,3974.37,5,165,64,United Kingdom,0,0
15417.0,508.8,1,28,84,United Kingdom,1,0
15419.0,135.86,1,8,24,United Kingdom,1,1
15421.0,950.36,4,40,58,United Kingdom,0,0
15422.0,97.7,2,6,322,United Kingdom,1,0
15423.0,43.5,1,2,37,United Kingdom,1,0
15424.0,383.34,2,17,253,United Kingdom,1,0
15426.0,1429.9,7,222,18,United Kingdom,0,1
15427.0,1483.14,3,233,32,United Kingdom,1,1
15428.0,93.78,1,6,14,United Kingdom,1,1
15429.0,364.90000000000003,3,77,26,United Kingdom,1,1
15432.0,171.19,1,10,22,United Kingdom,1,1
15433.0,417.87,3,40,78,United Kingdom,1,0
15434.0,997.48,6,40,7,United Kingdom,0,1
15435.0,149.29,1,29,21,United Kingdom,1,1
15436.0,1122.53,3,243,11,United Kingdom,1,1
15437.0,200.16,1,44,261,United Kingdom,1,0
15438.0,156.57999999999998,1,25,130,United Kingdom,1,0
15440.0,383.68,3,50,54,United Kingdom,1,0
15442.0,594.0,1,2,248,United Kingdom,1,0
15443.0,3212.16,8,237,1,United Kingdom,0,1
15444.0,1418.26,2,191,8,United Kingdom,1,1
15445.0,113.5,1,5,263,United Kingdom,1,0
15447.0,155.17,1,9,330,United Kingdom,1,0
15448.0,494.64,1,28,312,United Kingdom,1,0
15449.0,971.22,5,47,25,United Kingdom,0,1
15450.0,429.84,1,30,29,United Kingdom,1,1
15452.0,538.73,3,47,29,United Kingdom,1,1
15453.0,1388.37,7,169,1,United Kingdom,0,1
15454.0,179.1,1,23,361,United Kingdom,1,0
15456.0,447.22,3,48,282,United Kingdom,1,0
15457.0,237.07,1,56,261,United Kingdom,1,0
15458.0,161.64,1,7,24,United Kingdom,1,1
15460.0,216.76,1,53,353,United Kingdom,1,0
15462.0,234.6,3,9,93,United Kingdom,1,0
15463.0,126.14,1,7,28,United Kingdom,1,1
15464.0,1048.85,1,155,337,United Kingdom,1,0
15465.0,6945.0199999999995,24,43,19,United Kingdom,0,1
15466.0,334.53,1,56,84,United Kingdom,1,0
15467.0,511.88,4,41,8,United Kingdom,0,1
15468.0,438.46,5,25,34,United Kingdom,0,1
15469.0,504.5,4,24,42,United Kingdom,0,0
15471.0,469.48,1,67,1,United Kingdom,1,1
15472.0,371.56,1,76,112,United Kingdom,1,0
15473.0,1465.2,10,4,13,United Kingdom,0,1
15475.0,454.10999999999996,1,29,76,United Kingdom,1,0
15478.0,1441.42,2,34,39,United Kingdom,1,0
15480.0,905.5,1,45,115,Malta,1,0
15482.0,6568.72,16,46,15,United Kingdom,0,1
15483.0,233.81,4,74,160,United Kingdom,0,0
15484.0,3563.11,5,135,0,United Kingdom,0,1
15485.0,2575.0,3,59,29,United Kingdom,1,1
15488.0,91.32000000000001,1,2,92,United Kingdom,1,0
15489.0,1090.03,4,47,22,United Kingdom,0,1
15491.0,3090.85,7,108,94,United Kingdom,0,0
15492.0,659.4599999999999,2,32,27,United Kingdom,1,1
15493.0,1967.25,7,177,32,United Kingdom,0,1
15494.0,1299.23,2,120,20,United Kingdom,1,1
15497.0,1259.7,3,13,17,United Kingdom,1,1
15498.0,12396.46,35,362,0,United Kingdom,0,1
15500.0,1131.56,4,64,7,United Kingdom,0,1
15502.0,5541.46,23,164,15,United Kingdom,0,1
15503.0,147.09,1,66,362,United Kingdom,1,0
15504.0,52.83,1,13,80,United Kingdom,1,0
15505.0,3497.14,7,90,52,United Kingdom,0,0
15506.0,979.26,3,121,22,United Kingdom,1,1
15507.0,492.36,1,41,171,United Kingdom,1,0
15508.0,1000.27,6,78,188,United Kingdom,0,0
15510.0,250.0,1,1,330,United Kingdom,1,0
15511.0,909.23,5,117,11,United Kingdom,0,1
15512.0,121.0,2,7,155,United Kingdom,1,0
15513.0,14520.08,22,183,30,United Kingdom,0,1
15514.0,2963.19,13,96,11,United Kingdom,0,1
15516.0,62.43,3,15,44,United Kingdom,1,0
15517.0,267.03,1,27,232,United Kingdom,1,0
15518.0,1911.89,13,136,63,United Kingdom,0,0
15520.0,343.5,1,18,1,United Kingdom,1,1
15521.0,2574.65,13,117,35,United Kingdom,0,1
15522.0,398.84,2,47,32,United Kingdom,1,1
15523.0,412.01000000000005,1,10,83,United Kingdom,1,0
15524.0,440.0,1,1,24,United Kingdom,1,1
15525.0,811.02,4,133,1,United Kingdom,0,1
15526.0,148.44,2,4,32,United Kingdom,1,1
15527.0,2348.82,10,128,18,United Kingdom,0,1
15528.0,229.33,1,26,253,United Kingdom,1,0
15529.0,3967.78,12,415,22,United Kingdom,0,1
15530.0,1502.35,4,90,21,United Kingdom,0,1
15531.0,2007.44,2,196,7,United Kingdom,1,1
15532.0,1517.08,6,205,24,United Kingdom,0,1
15533.0,746.92,5,73,18,United Kingdom,0,1
15535.0,459.9,7,55,172,United Kingdom,0,0
15537.0,110.92,1,24,162,United Kingdom,1,0
15539.0,538.46,1,41,6,United Kingdom,1,1
15540.0,213.3,1,15,10,United Kingdom,1,1
15541.0,85.13000000000001,1,29,113,United Kingdom,1,0
15543.0,127.86,1,26,287,United Kingdom,1,0
15544.0,3542.51,11,122,8,United Kingdom,0,1
15545.0,292.71999999999997,2,78,53,United Kingdom,1,0
15547.0,4954.84,14,441,6,United Kingdom,0,1
15549.0,1655.76,4,104,76,United Kingdom,0,0
15550.0,575.63,4,43,3,United Kingdom,0,1
15551.0,436.06,1,29,36,United Kingdom,1,1
15552.0,90.12,1,17,216,United Kingdom,1,0
15553.0,437.23,1,51,59,United Kingdom,1,0
15554.0,217.2,1,14,277,United Kingdom,1,0
15555.0,4758.2,20,404,11,United Kingdom,0,1
15556.0,279.77,1,31,23,United Kingdom,1,1
15557.0,473.65000000000003,1,16,28,United Kingdom,1,1
15561.0,722.74,5,27,11,United Kingdom,0,1
15562.0,134.55,1,1,351,United Kingdom,1,0
15563.0,1319.69,7,88,8,United Kingdom,0,1
15565.0,173.16,2,8,49,United Kingdom,1,0
15567.0,186.01,1,7,18,United Kingdom,1,1
15568.0,758.29,3,27,2,United Kingdom,1,1
15569.0,1375.71,5,27,103,United Kingdom,0,0
15570.0,4109.97,13,232,6,United Kingdom,0,1
15571.0,650.4300000000001,4,47,11,United Kingdom,0,1
15572.0,2552.86,7,166,4,United Kingdom,0,1
15573.0,607.45,2,88,31,United Kingdom,1,1
15574.0,702.25,4,131,177,United Kingdom,0,0
15576.0,940.6700000000001,1,43,37,United Kingdom,1,1
15577.0,258.88,3,39,150,United Kingdom,1,0
15578.0,127.1,1,13,161,United Kingdom,1,0
15579.0,348.6,2,45,68,United Kingdom,1,0
15581.0,3429.9700000000003,14,134,120,United Kingdom,0,0
15582.0,682.9100000000001,3,39,24,United Kingdom,1,1
15584.0,722.61,5,89,23,United Kingdom,0,1
15585.0,455.3,1,31,176,United Kingdom,1,0
15587.0,913.6800000000001,4,3,49,United Kingdom,0,0
15589.0,456.58,4,28,252,United Kingdom,0,0
15590.0,-30.19,1,1,288,United Kingdom,1,0
15592.0,388.58,1,24,46,United Kingdom,1,0
15593.0,199.8,1,5,70,United Kingdom,1,0
15594.0,1767.53,6,85,15,United Kingdom,0,1
15596.0,1343.34,9,51,100,United Kingdom,0,0
15597.0,315.71999999999997,2,22,29,United Kingdom,1,1
15598.0,235.68,3,14,34,United Kingdom,1,1
15599.0,761.74,2,50,26,United Kingdom,1,1
15601.0,6745.36,17,230,10,United Kingdom,0,1
15602.0,1083.63,15,31,7,United Kingdom,0,1
15603.0,48.480000000000004,1,2,78,United Kingdom,1,0
15604.0,216.39,1,17,51,United Kingdom,1,0
15605.0,1198.23,5,61,35,United Kingdom,0,1
15606.0,2422.64,11,51,56,United Kingdom,0,0
15607.0,104.76,1,13,336,United Kingdom,1,0
15608.0,1093.68,4,59,27,United Kingdom,0,1
15609.0,270.03000000000003,2,16,182,United Kingdom,1,0
15610.0,112.46000000000001,1,6,51,United Kingdom,1,0
15611.0,1568.39,15,23,9,United Kingdom,0,1
15612.0,195.15,2,4,35,United Kingdom,1,1
15615.0,10360.04,27,185,9,United Kingdom,0,1
15618.0,747.031,5,39,32,United Kingdom,0,1
15619.0,336.40000000000003,1,3,10,United Kingdom,1,1
15620.0,1524.4,6,92,49,United Kingdom,0,0
15621.0,1158.77,6,11,3,United Kingdom,0,1
15622.0,3224.53,16,169,2,United Kingdom,0,1
15623.0,301.03,1,19,140,United Kingdom,1,0
15624.0,588.13,4,26,116,United Kingdom,0,0
15625.0,1504.56,8,44,99,United Kingdom,0,0
15626.0,675.8,2,49,74,United Kingdom,1,0
15628.0,2865.64,10,85,4,United Kingdom,0,1
15630.0,1180.4,3,57,44,United Kingdom,1,0
15632.0,3147.31,10,107,15,United Kingdom,0,1
15634.0,243.55,1,15,16,United Kingdom,1,1
15636.0,724.76,2,20,89,United Kingdom,1,0
15637.0,223.36,1,15,52,United Kingdom,1,0
15638.0,-94.0,1,2,300,United Kingdom,1,0
15639.0,425.32,1,25,133,United Kingdom,1,0
15640.0,12433.34,17,241,3,United Kingdom,0,1
15641.0,1887.2,4,102,104,United Kingdom,0,0
15643.0,647.4,6,31,178,United Kingdom,0,0
15644.0,813.0,4,166,165,United Kingdom,0,0
15645.0,612.01,1,50,18,United Kingdom,1,1
15646.0,425.14000000000004,4,35,157,United Kingdom,0,0
15648.0,599.9,4,24,203,United Kingdom,0,0
15649.0,816.0,2,1,335,United Kingdom,1,0
15651.0,646.3,3,27,36,United Kingdom,1,1
15652.0,337.74,1,21,90,United Kingdom,1,0
15653.0,877.4399999999999,2,4,92,United Kingdom,1,0
15654.0,922.53,2,15,8,United Kingdom,1,1
15655.0,511.32,2,34,232,United Kingdom,1,0
15656.0,748.5,4,46,44,United Kingdom,0,0
15657.0,30.0,1,1,22,United Kingdom,1,1
15658.0,958.9,8,40,189,United Kingdom,0,0
15659.0,306.45,1,11,43,United Kingdom,1,0
15660.0,1552.01,12,55,24,United Kingdom,0,1
15661.0,309.8,2,4,316,United Kingdom,1,0
15663.0,138.14,1,9,105,United Kingdom,1,0
15664.0,358.63,2,19,50,United Kingdom,1,0
15665.0,2242.01,2,92,167,United Kingdom,1,0
15667.0,301.32,1,13,39,United Kingdom,1,0
15668.0,76.32000000000001,1,1,217,United Kingdom,1,0
15669.0,677.69,5,31,39,United Kingdom,0,0
15670.0,173.05,1,12,296,United Kingdom,1,0
15671.0,2635.4900000000002,10,52,18,United Kingdom,0,1
15673.0,2881.02,4,107,87,United Kingdom,0,0
15674.0,1744.02,8,88,72,United Kingdom,0,0
15675.0,323.69,3,20,80,United Kingdom,1,0
15676.0,3324.09,5,191,8,United Kingdom,0,1
15677.0,657.23,1,33,48,United Kingdom,1,0
15678.0,352.7,1,12,52,United Kingdom,1,0
15679.0,781.28,4,98,23,United Kingdom,0,1
15680.0,1333.68,3,61,8,United Kingdom,1,1
15681.0,946.36,6,32,17,United Kingdom,0,1
15683.0,193.75,1,10,116,United Kingdom,1,0
15687.0,2981.5,11,119,8,United Kingdom,0,1
15689.0,254.1,2,8,119,United Kingdom,1,0
15690.0,239.76,2,19,3,United Kingdom,1,1
15691.0,136.8,1,2,251,United Kingdom,1,0
15692.0,191.04,1,12,27,United Kingdom,1,1
15694.0,6423.6,15,42,0,United Kingdom,0,1
15695.0,409.98,2,22,266,United Kingdom,1,0
15696.0,2644.46,12,140,32,United Kingdom,0,1
15699.0,309.65,1,18,17,United Kingdom,1,1
15700.0,664.03,3,85,171,United Kingdom,1,0
15701.0,1542.14,4,193,1,United Kingdom,0,1
15703.0,211.5,1,5,264,United Kingdom,1,0
15704.0,2293.62,4,79,139,United Kingdom,0,0
15705.0,143.1,1,6,200,United Kingdom,1,0
15706.0,1001.8100000000001,7,50,59,United Kingdom,0,0
15707.0,945.58,4,126,34,United Kingdom,0,1
15708.0,3329.7200000000003,11,124,40,United Kingdom,0,0
15709.0,133.25,1,6,283,United Kingdom,1,0
15712.0,1072.3600000000001,5,41,8,United Kingdom,0,1
15713.0,346.75,3,18,142,United Kingdom,1,0
15714.0,330.88,2,34,11,United Kingdom,1,1
15716.0,1118.81,4,101,145,United Kingdom,0,0
15717.0,150.3,1,7,233,United Kingdom,1,0
15719.0,5043.96,14,299,32,United Kingdom,0,1
15720.0,598.73,1,128,23,United Kingdom,1,1
15721.0,507.08,1,80,11,United Kingdom,1,1
15722.0,2181.21,6,47,35,United Kingdom,0,1
15723.0,203.1,1,37,364,United Kingdom,1,0
15724.0,212.3,3,11,200,United Kingdom,1,0
15725.0,415.25,1,32,14,United Kingdom,1,1
15727.0,5178.96,7,213,16,United Kingdom,0,1
15728.0,-134.8,1,4,48,United Kingdom,1,0
15729.0,62.0,2,5,197,United Kingdom,1,0
15730.0,1108.38,4,68,65,United Kingdom,0,0
15732.0,294.12,2,13,211,United Kingdom,1,0
15733.0,162.3,1,10,282,United Kingdom,1,0
15734.0,1339.45,2,25,114,United Kingdom,1,0
15737.0,1121.21,12,60,14,United Kingdom,0,1
15738.0,4788.77,19,46,18,United Kingdom,0,1
15739.0,449.12,1,8,65,United Kingdom,1,0
15740.0,154.88,1,9,48,United Kingdom,1,0
15743.0,784.46,4,59,15,United Kingdom,0,1
15744.0,34.8,1,3,77,United Kingdom,1,0
15745.0,1071.24,6,57,8,United Kingdom,0,1
15746.0,182.96,2,28,133,United Kingdom,1,0
15747.0,974.04,3,52,12,United Kingdom,1,1
15748.0,149.31,1,19,39,United Kingdom,1,0
15749.0,21535.9,4,6,234,United Kingdom,0,0
15750.0,2451.23,9,214,2,United Kingdom,0,1
15752.0,2628.93,8,236,39,United Kingdom,0,0
15753.0,79.2,1,1,304,United Kingdom,1,0
15754.0,455.67,4,24,50,United Kingdom,0,0
15755.0,2318.88,8,127,0,United Kingdom,0,1
15756.0,532.96,4,160,60,United Kingdom,0,0
15757.0,714.42,2,43,65,United Kingdom,1,0
15758.0,205.25,1,9,24,United Kingdom,1,1
15759.0,253.04,3,5,217,United Kingdom,1,0
15762.0,583.75,2,37,64,United Kingdom,1,0
15763.0,1048.67,3,58,31,United Kingdom,1,1
15764.0,3245.47,10,150,80,United Kingdom,0,0
15766.0,315.06,1,11,63,United Kingdom,1,0
15768.0,581.8299999999999,4,24,115,United Kingdom,0,0
15769.0,51823.72,29,26,6,United Kingdom,0,1
15773.0,635.6800000000001,1,10,5,United Kingdom,1,1
15774.0,270.8,1,25,68,United Kingdom,1,0
15775.0,104.9,1,7,244,United Kingdom,1,0
15776.0,241.62,1,18,132,United Kingdom,1,0
15777.0,1021.61,5,18,240,United Kingdom,0,0
15780.0,475.28000000000003,3,26,183,United Kingdom,1,0
15781.0,333.56,4,20,24,United Kingdom,0,1
15782.0,2593.94,4,34,9,United Kingdom,0,1
15783.0,246.3,1,14,10,United Kingdom,1,1
15785.0,2303.75,8,58,29,United Kingdom,0,1
15786.0,4834.2,5,257,43,United Kingdom,0,0
15787.0,948.05,3,156,25,United Kingdom,1,1
15789.0,351.3,1,25,357,United Kingdom,1,0
15790.0,220.85,1,34,9,United Kingdom,1,1
15791.0,1604.44,3,66,43,United Kingdom,1,0
15793.0,948.96,4,6,8,United Kingdom,0,1
15795.0,610.01,1,42,149,United Kingdom,1,0
15796.0,2666.61,10,71,0,United Kingdom,0,1
15797.0,2207.4,4,8,112,United Kingdom,0,0
15799.0,884.14,3,94,75,United Kingdom,1,0
15800.0,699.08,2,116,106,United Kingdom,1,0
15801.0,1042.19,4,61,45,United Kingdom,0,0
15802.0,-451.42,3,1,142,United Kingdom,1,0
15803.0,415.82000000000005,1,8,50,United Kingdom,1,0
15804.0,3848.55,19,170,0,United Kingdom,0,1
15805.0,5452.17,20,220,22,United Kingdom,0,1
15806.0,784.58,3,24,45,United Kingdom,1,0
15807.0,903.9,3,48,49,United Kingdom,1,0
15808.0,3724.77,5,143,305,United Kingdom,0,0
15809.0,399.21,6,31,35,United Kingdom,0,1
15810.0,1145.43,7,66,78,United Kingdom,0,0
15811.0,2171.32,9,117,16,United Kingdom,0,1
15812.0,1801.14,5,36,106,United Kingdom,0,0
15813.0,1303.9099999999999,2,40,207,United Kingdom,1,0
15814.0,1842.73,6,64,2,United Kingdom,0,1
15815.0,2100.6,5,33,63,United Kingdom,0,0
15819.0,1905.45,4,96,48,United Kingdom,0,0
15820.0,206.98,1,17,319,United Kingdom,1,0
15821.0,570.96,2,57,43,United Kingdom,1,0
15822.0,885.47,2,28,2,United Kingdom,1,1
15823.0,-840.76,2,17,336,United Kingdom,1,0
15825.0,532.94,1,20,171,United Kingdom,1,0
15826.0,1649.3600000000001,4,64,50,United Kingdom,0,0
15827.0,1641.48,20,73,72,United Kingdom,0,0
15829.0,636.14,2,44,98,United Kingdom,1,0
15830.0,547.7,2,39,28,United Kingdom,1,1
15831.0,747.76,4,64,57,United Kingdom,0,0
15832.0,836.79,1,54,253,United Kingdom,1,0
15834.0,2084.9,6,243,69,United Kingdom,0,0
15835.0,954.09,4,47,43,United Kingdom,0,0
15836.0,117.47,2,10,44,United Kingdom,1,0
15837.0,391.98,1,24,64,United Kingdom,1,0
15838.0,33350.76,21,56,10,United Kingdom,0,1
15839.0,1020.74,5,56,24,United Kingdom,0,1
15840.0,345.66,3,26,58,United Kingdom,1,0
15841.0,1209.1,6,36,63,United Kingdom,0,0
15843.0,118.95000000000002,1,8,303,United Kingdom,1,0
15844.0,130.73999999999998,1,11,45,United Kingdom,1,0
15845.0,3650.87,10,97,17,United Kingdom,0,1
15847.0,389.27,2,22,37,United Kingdom,1,0
15850.0,238.85,2,87,18,United Kingdom,1,1
15852.0,160.71,2,22,186,United Kingdom,1,0
15853.0,110.8,1,29,51,United Kingdom,1,0
15854.0,2974.65,12,105,3,United Kingdom,0,1
15855.0,712.24,5,59,136,United Kingdom,0,0
15856.0,16173.67,31,297,3,United Kingdom,0,1
15857.0,297.0,1,14,18,United Kingdom,1,1
15858.0,1438.85,5,145,15,United Kingdom,0,1
15860.0,977.21,8,105,40,United Kingdom,0,0
15861.0,3000.36,9,339,11,United Kingdom,0,1
15862.0,832.88,4,142,7,United Kingdom,0,1
15863.0,68.84,2,18,25,United Kingdom,1,1
15864.0,1769.7800000000002,8,16,21,United Kingdom,0,1
15865.0,895.13,3,37,40,United Kingdom,1,0
15866.0,230.53,1,43,100,United Kingdom,1,0
15867.0,3797.79,16,302,4,United Kingdom,0,1
15869.0,149.64,2,13,276,United Kingdom,1,0
15870.0,354.09000000000003,1,68,32,United Kingdom,1,1
15872.0,360.93,2,101,14,United Kingdom,1,1
15874.0,4330.67,9,123,62,United Kingdom,0,0
15877.0,440.78,3,122,1,United Kingdom,1,1
15880.0,313.28000000000003,2,95,368,United Kingdom,1,0
15881.0,438.24,8,26,311,United Kingdom,0,0
15882.0,495.36,5,23,198,United Kingdom,0,0
15883.0,396.48,2,42,1,United Kingdom,1,1
15885.0,379.35,3,18,92,United Kingdom,1,0
15886.0,181.09,1,12,59,United Kingdom,1,0
15888.0,141.27,2,11,79,United Kingdom,1,0
15889.0,446.87,2,79,156,United Kingdom,1,0
15891.0,524.52,1,60,226,United Kingdom,1,0
15894.0,263.55,2,35,252,United Kingdom,1,0
15895.0,179.17,1,11,149,United Kingdom,1,0
15897.0,222.05,2,17,193,United Kingdom,1,0
15898.0,1384.68,6,70,0,United Kingdom,0,1
15899.0,56.25,1,4,368,United Kingdom,1,0
15900.0,351.11,1,44,23,United Kingdom,1,1
15901.0,363.88,3,102,16,United Kingdom,1,1
15903.0,5126.34,8,46,9,United Kingdom,0,1
15904.0,164.68,1,30,7,United Kingdom,1,1
15906.0,1521.79,8,114,19,United Kingdom,0,1
15907.0,967.45,3,175,3,United Kingdom,1,1
15909.0,191.94,1,7,173,United Kingdom,1,0
15910.0,1232.18,8,215,0,United Kingdom,0,1
15912.0,264.62,2,19,177,United Kingdom,1,0
15916.0,1491.24,10,125,15,United Kingdom,0,1
15917.0,123.1,1,12,247,United Kingdom,1,0
15918.0,334.23,2,33,190,United Kingdom,1,0
15919.0,639.89,2,103,19,United Kingdom,1,1
15920.0,167.5,4,53,153,United Kingdom,0,0
15921.0,336.03000000000003,1,24,172,United Kingdom,1,0
15922.0,363.6,2,11,371,United Kingdom,1,0
15923.0,127.08,1,21,372,United Kingdom,1,0
15925.0,207.15,1,12,193,United Kingdom,1,0
15930.0,426.63,1,21,66,United Kingdom,1,0
15932.0,2461.85,11,93,3,United Kingdom,0,1
15933.0,1107.46,3,63,20,United Kingdom,1,1
15935.0,416.86,2,12,238,United Kingdom,1,0
15937.0,145.35,1,7,63,United Kingdom,1,0
15938.0,404.58,5,13,111,United Kingdom,0,0
15939.0,6102.26,16,28,89,United Kingdom,0,0
15940.0,31.799999999999997,2,2,310,United Kingdom,1,0
15942.0,337.44,1,14,133,United Kingdom,1,0
15944.0,325.1,1,6,276,United Kingdom,1,0
15945.0,181.0,1,2,364,United Kingdom,1,0
15947.0,1708.24,1,29,82,United Kingdom,1,0
15948.0,955.24,2,51,7,United Kingdom,1,1
15949.0,364.72,2,12,16,United Kingdom,1,1
15950.0,1705.26,5,86,1,United Kingdom,0,1
15951.0,669.57,3,36,0,United Kingdom,1,1
15952.0,806.57,4,65,33,United Kingdom,0,1
15953.0,1634.53,10,65,14,United Kingdom,0,1
15955.0,4389.81,16,137,23,United Kingdom,0,1
15957.0,428.89,1,40,31,United Kingdom,1,1
15958.0,104.35,1,7,73,United Kingdom,1,0
15963.0,470.76,2,26,19,United Kingdom,1,1
15965.0,845.64,4,88,16,United Kingdom,0,1
15967.0,418.83,2,73,22,United Kingdom,1,1
15969.0,582.9,4,20,2,United Kingdom,0,1
15970.0,314.1,1,11,303,United Kingdom,1,0
15971.0,4199.85,12,10,17,United Kingdom,0,1
15973.0,99.77000000000002,3,4,235,United Kingdom,1,0
15974.0,3429.55,8,141,38,United Kingdom,0,0
15975.0,371.01,1,24,83,United Kingdom,1,0
15976.0,430.94,2,83,164,United Kingdom,1,0
15977.0,1054.73,2,48,16,United Kingdom,1,1
15978.0,1098.78,1,49,76,United Kingdom,1,0
15980.0,2398.86,3,40,88,United Kingdom,1,0
15981.0,3408.48,8,53,24,United Kingdom,0,1
15983.0,1475.02,4,82,21,United Kingdom,0,1
15984.0,2816.97,11,217,2,United Kingdom,0,1
15985.0,1037.42,3,29,122,United Kingdom,1,0
15986.0,168.12,1,14,29,United Kingdom,1,1
15987.0,1451.28,7,110,11,United Kingdom,0,1
15988.0,158.03,1,26,18,United Kingdom,1,1
15990.0,792.11,2,52,43,United Kingdom,1,0
15992.0,41.989999999999995,1,3,3,United Kingdom,1,1
15993.0,2756.82,10,336,8,United Kingdom,0,1
15994.0,427.07,1,31,54,United Kingdom,1,0
15996.0,1044.78,7,103,87,United Kingdom,0,0
15998.0,3084.17,6,373,36,United Kingdom,0,1
16000.0,12393.7,3,9,2,United Kingdom,1,1
16003.0,2735.37,5,82,29,United Kingdom,0,1
16005.0,615.39,4,173,11,United Kingdom,0,1
16006.0,101.4,1,8,210,United Kingdom,1,0
16007.0,1701.94,4,221,47,United Kingdom,0,0
16008.0,478.78,3,29,23,United Kingdom,1,1
16009.0,992.71,4,68,21,United Kingdom,0,1
16010.0,407.5,3,62,245,United Kingdom,1,0
16011.0,3362.71,16,99,7,United Kingdom,0,1
16012.0,1415.29,3,87,34,United Kingdom,1,1
16013.0,33366.25,54,34,3,United Kingdom,0,1
16014.0,653.13,4,123,35,United Kingdom,0,1
16015.0,690.54,4,146,3,United Kingdom,0,1
16016.0,1483.31,10,156,2,United Kingdom,0,1
16017.0,211.88,1,26,46,United Kingdom,1,0
16018.0,408.90000000000003,2,26,38,United Kingdom,1,0
16019.0,3450.2400000000002,10,133,1,United Kingdom,0,1
16020.0,851.01,3,42,16,United Kingdom,1,1
16022.0,628.28,1,68,259,United Kingdom,1,0
16023.0,719.81,3,90,45,United Kingdom,1,0
16024.0,251.24,1,61,11,United Kingdom,1,1
16025.0,439.65999999999997,1,28,29,United Kingdom,1,1
16026.0,236.09,1,30,42,United Kingdom,1,0
16027.0,852.12,7,12,91,United Kingdom,0,0
16029.0,50992.61,76,46,38,United Kingdom,0,0
16030.0,331.24,1,28,309,United Kingdom,1,0
16031.0,548.94,2,91,91,United Kingdom,1,0
16033.0,8727.61,27,539,5,United Kingdom,0,1
16034.0,437.7,3,18,195,United Kingdom,1,0
16036.0,758.92,2,55,86,United Kingdom,1,0
16037.0,855.02,3,37,269,United Kingdom,1,0
16038.0,454.33000000000004,4,24,7,United Kingdom,0,1
16040.0,1313.55,3,57,64,United Kingdom,1,0
16041.0,3166.4,3,6,30,United Kingdom,1,1
16042.0,1147.37,7,68,21,United Kingdom,0,1
16043.0,773.99,4,30,37,United Kingdom,0,1
16045.0,1340.7,4,71,119,United Kingdom,0,0
16048.0,243.69000000000003,3,9,85,United Kingdom,1,0
16049.0,1111.79,3,248,39,United Kingdom,1,0
16050.0,137.9,1,10,173,United Kingdom,1,0
16052.0,362.06,1,34,53,United Kingdom,1,0
16053.0,1511.95,2,81,32,United Kingdom,1,1
16054.0,783.9,1,70,144,United Kingdom,1,0
16055.0,134.8,1,8,220,United Kingdom,1,0
16056.0,664.85,1,66,44,United Kingdom,1,0
16057.0,2140.2200000000003,10,109,3,United Kingdom,0,1
16059.0,1459.8600000000001,6,126,65,United Kingdom,0,0
16061.0,-29.95,1,1,268,United Kingdom,1,0
16062.0,1153.62,4,50,9,United Kingdom,0,1
16063.0,335.32,1,23,259,United Kingdom,1,0
16065.0,372.09,1,71,364,United Kingdom,1,0
16066.0,1521.87,5,77,16,United Kingdom,0,1
16070.0,852.15,2,32,21,United Kingdom,1,1
16071.0,326.24,1,21,44,United Kingdom,1,0
16072.0,584.3199999999999,1,23,287,United Kingdom,1,0
16073.0,94.35,2,1,291,United Kingdom,1,0
16076.0,2173.53,11,71,2,United Kingdom,0,1
16078.0,79.2,1,1,283,United Kingdom,1,0
16079.0,1352.0,3,18,16,United Kingdom,1,1
16080.0,176.6,3,10,81,United Kingdom,1,0
16081.0,2806.9,5,175,55,United Kingdom,0,0
16083.0,1317.62,2,31,100,United Kingdom,1,0
16084.0,436.18,1,38,298,United Kingdom,1,0
16085.0,981.51,5,123,22,United Kingdom,0,1
16086.0,1119.31,6,24,58,United Kingdom,0,0
16091.0,315.06,2,16,154,United Kingdom,1,0
16092.0,779.36,5,37,98,United Kingdom,0,0
16093.0,17.0,1,1,106,United Kingdom,1,0
16094.0,1041.83,6,48,11,United Kingdom,0,1
16096.0,320.62,1,12,263,United Kingdom,1,0
16097.0,185.04999999999998,1,10,239,United Kingdom,1,0
16098.0,2005.63,7,34,87,United Kingdom,0,0
16099.0,731.9,3,29,49,United Kingdom,1,0
